claim_id,short_claim,canonical_metric,value,unit,time_frame,fact_or_inference,confidence_tag,primary_source,source_url,verification_path,notes,evidence_strength,relationship_to
CL-853,"Denver unsheltered homelessness decline per independent evaluation, 2023-2025","Change in unsheltered homelessness point-in-time count, Denver, Jan 2023 to Jan 2025",-45,percent,2023-01 to 2025-01,FACT,VERIFIED,"Urban Institute, ""Evaluation of Denver's All In Mile High Initiative"" -- 2025 Interim Report (Dec 2025)",https://www.urban.org/sites/default/files/2025-12/EvaluationofDenversAllInMileHighInitiative.pdf,"Fetched live, full report text, 2026-07-07","Independent (city-funded but externally conducted) evaluation, distinct from the City's own dashboard figure. Also found: unique encampments down 46% (3,002->1,633) and large encampments (10+ tents) down 91% (359->31), Q3 2023 to Q2 2025; large downtown encampments specifically down 93% (192->14). Cost: >$106M spent on 'core activities' June 2023-Sept 2025 (91% on hotel acquisition) -- a narrower scope than the City Auditor's $178.1M figure in the companion claim below; not directly comparable.",,
CL-854,Denver Auditor finds $20M cost-reporting discrepancy in AIMHigh spending,"Total AIMHigh program cost, July 2023-June 2025, per the Denver City Auditor's independent reconstruction vs. the City's own prior public reporting",$178.1M (Auditor) vs $158M (City's prior reporting),USD,2023-07 to 2025-06,FACT,VERIFIED,"Denver City Auditor (Tim O'Brien), ""All In Mile High"" audit report, March 2026",https://denverite.com/2026/03/19/denver-homelessness-spending-audit/,"Corroborated across Denverite, 9news, Colorado Politics, Denver Gazette, Denver7, and Axios all independently reporting the same $178.1M/$158M figures, 2026-07-07; primary audit PDF's inner pages not independently full-text-extracted this pass (viewer limitation) -- cite the corroborated secondary reporting alongside the primary PDF URL noted in the registered source","Audit also found the City could not verify the accuracy of its own reported move-in statistics (""the city does not own this data"") and did not analyze race/ethnicity/income data when siting shelters. Confirms/explains the dashboard-methodology caveat on the companion Denver dashboard claim: the City's April 2025 dashboard redesign dropped death/incarceration/return-to-streets tracking. Mayor's office disputes the audit's characterization (quoted in the registered source) -- present both sides, this is a live, contested finding, not a settled fact.",,
CL-855,"Houston/Harris County (TX-700) official HUD Point-in-Time time series, 2021-2025","Total homeless persons, Houston CoC TX-700, HUD's official annual Point-in-Time count",3047 (2021); 3124 (2022); 3270 (2023); 3280 (2024); 3325 (2025),people,2021-2025,FACT,VERIFIED,"HUD Exchange, official CoC Homeless Populations and Subpopulations Reports for TX-700",https://files.hudexchange.info/reports/published/CoC_PopSub_CoC_TX-700-2021_TX_2021.pdf ; https://files.hudexchange.info/reports/published/CoC_PopSub_CoC_TX-700-2025_TX_2025.pdf,"Fetched live, official HUD per-CoC PDF reports for each year 2021-2025, 2026-07-07","Fills in the historical series leading up to CL-797's existing 3,325(2025)/3,321(2026) snapshot -- this is HUD's own official annual reporting lineage, complementary to (and cross-confirming) CFTH's own press-release-based figures already in CL-797/798/799/800. 2021 figure carries HUD's own caveat: the mandatory unsheltered count was suspended that year due to COVID-19, so the 2021 unsheltered/total figures may be incomplete. The steady rise 2021->2025 (3,047->3,325, +9.1% over 4 years) is the slower, longer-run version of the single-year 2024->2025 rise already flagged in CL-800.",,
CL-856,Rockford IL reached and sustained functional zero for veteran and chronic homelessness,"Dates Rockford, Illinois reached functional zero for veteran and chronic homelessness",veteran: December 2015; chronic: January 2017,date,2015-2017,FACT,VERIFIED,"Community Solutions, Rockford Illinois case study",https://community.solutions/case-studies/case-study-rockford-illinois-reaches-and-sustains-functional-zero-for-veteran-and-chronic-homelessness/,"Fetched live, full case-study text, 2026-07-07","First US community to end both veteran and chronic homelessness; one of only three US communities to do so as of the case study's 2020 writing. Functional-zero veteran threshold in Rockford: 8 veterans (fewer than can be routinely housed within a month). A mid-size Rust Belt city (Winnebago & Boone Counties, pop. 350,000+) -- a useful comparator to Medicine Hat that preempts a ""only works in small communities"" objection, since Rockford is meaningfully larger than Medicine Hat.",,
CL-857,"UK ""Everyone In"" COVID-era rough sleeping response, outcomes by January 2021",People housed in emergency/settled accommodation under England's Everyone In program,11263 in emergency accommodation; 26167 moved to settled/supported accommodation,people,2020-03 to 2021-01,FACT,VERIFIED,"UK House of Commons Library, briefing CBP-9057",https://commonslibrary.parliament.uk/research-briefings/cbp-9057/,"Fetched live, full briefing text, 2026-07-07","Funding: over GBP700M (2020/21) + GBP750M (2021/22). Note explicitly: no 'end of April 2020' figure (commonly cited elsewhere, e.g. ~90% of known rough sleepers) was found verbatim in this specific briefing -- this document's own figures are dated January 2021; if the library needs an April 2020 figure, it needs a different primary source (likely an MHCLG press release), not this one. Real disclosed tension in the source: national autumn-2020 single-night count fell 37% y/y, while London-specific CHAIN outreach data rose 3% over the same period -- present both, don't resolve the tension. A markedly different policy lever (mass hoteling) than Denver/Medicine Hat's slower systems-change approach.",,
CL-858,Ontario 2024 welfare income adequacy (Maytree),"Total annual welfare income, Ontario, by household type, vs. Canada's Official Poverty Line (MBM)","$10,455/yr single employable (OW, 36% of MBM); $17,826/yr single with disability (ODSP, 61% of MBM); $24,130/yr single parent one child (58% of MBM); $35,161/yr couple two children (60% of MBM)",CAD/year,2024,FACT,VERIFIED,"Maytree, ""Welfare in Canada, 2024"" (published July 2025)",https://maytree.com/changing-systems/data-measuring/welfare-in-canada/ontario/,"Fetched live, full page text, 2026-07-07","All four Ontario household types fall below Canada's Official Poverty Line (MBM) and below the Deep Income Poverty threshold (MBM-DIP) in 2024, per Maytree's own stated conclusion -- i.e. all four are in deep poverty on social assistance alone. The single-employable (OW) figure is down 20% across the full 1986-2024 time series in constant dollars. Directly relevant to any argument connecting inadequate social assistance rates to homelessness risk in Ontario.",,
CL-859,"Ontario social assistance caseload, 2024-25 (Maytree/Ontario government data)","Average monthly cases and beneficiaries, Ontario Works + ODSP combined",654692 cases; 972979 beneficiaries,count,2024-25,FACT,VERIFIED,"Maytree, ""Social Assistance Summaries, 2025"" (published March 2026, covering 2024-25 fiscal year)",https://maytree.com/changing-systems/data-measuring/social-assistance-summaries/ontario/,"Fetched live, full page text, 2026-07-07","Up from 2023-24 by 41,394 cases and 56,031 beneficiaries. OW cases rose sharply (~15%, the third-highest OW caseload in the 1996-97-present series) while ODSP cases rose more modestly (1.3%). 7.4% of Ontario's under-65 population was on social assistance in 2024-25. Uses a 2024-25 FISCAL year -- a different reference period than the companion 2024-calendar-year welfare-income-adequacy claim above; don't conflate the two timeframes.",,
CL-860,"Canada official homelessness Point-in-Time count, 2020-2022 cycle (OECD/Infrastructure Canada)","Total people enumerated homeless nationally, Canada, Third Nationally Coordinated Point-in-Time Count",40713,people,2020-2022,FACT,VERIFIED,"OECD Affordable Housing Database, Canada country note, sourcing Infrastructure Canada's Everyone Counts 2020-2022 cycle",https://webfs.oecd.org/Els-com/Affordable_Housing_Database/Country%20notes/Homelessness-CAN.pdf,"Fetched live, full country-note PDF text, 2026-07-07","0.11% of the national population; 87 communities participated (participation is not legally mandatory nationally, though required under most federal funding agreements). IMPORTANT structural caveat: Canada's own headline enumeration structurally EXCLUDES ETHOS 6 (hidden homelessness / staying with family or friends) even though the accompanying survey instrument does ask about it -- i.e. the official count understates hidden homelessness by design, not oversight. Useful national baseline for comparing against Toronto's own Street Needs Assessment methodology (CL-002) and against provincial/municipal PiT counts registered elsewhere in this library (Vancouver, Calgary, Ottawa, Montreal).",,
CL-861,Federal Housing Needs Assessment (HNA) requirement threshold and list structure,"Population threshold triggering mandatory Housing Needs Assessment for federal infrastructure-funding eligibility, Canada",30000,population (community size threshold),2026 (list current as of 2026-06-03),FACT,VERIFIED,"Housing, Infrastructure and Communities Canada, ""Housing Needs Assessment List"", open.canada.ca dataset e6d4e154-b569-4817-bd51-d139f1196ec5",https://open.canada.ca/data/en/dataset/e6d4e154-b569-4817-bd51-d139f1196ec5,"Fetched live, full dataset page + metadata, 2026-07-07","Communities with population >=30,000, plus all Territories, must complete a Housing Needs Assessment (HNA) to be eligible for federal infrastructure funding programs (Canada Public Transit Fund, Canada Community Building Fund, Housing Accelerator Fund, Build Communities Strong Fund). The list itself is a real, actively-maintained index-of-indexes (XLSX, English/French) linking out to each municipality's own HNA where completed. Underlying row-level per-municipality data is bundled as XLSX binary and was NOT parsed in this pass (no XLSX tool wired into this pipeline) -- chasing Toronto's own specific HNA entry from this list remains a follow-up.",,
CL-862,"Canada's national shelter-capacity dataset is a real, bilingual, structured bulk CSV -- but its most recent served resource is 2014 vintage","Total emergency/transitional/VAW shelters and shelter beds by Canadian community, dataset vintage and Toronto/Ottawa/Calgary/Vancouver/Montreal figures",Toronto 41 shelters/3217 beds; Ottawa 12/1045; Calgary 11/1617; Vancouver 38/1194; Montreal 45/1493 (all 2014),"count (shelters, beds)",2014,FACT,VERIFY,"Employment and Social Development Canada, ""Homeless Shelter Capacity Report"", open.canada.ca dataset 5800a008-02b1-4621-bc83-f745ae44931e",https://open.canada.ca/data/dataset/5800a008-02b1-4621-bc83-f745ae44931e/resource/446e0198-a3a1-4c86-9671-ca61e13df795/download/20140919-01-hpsshelt-eng.csv,"Fetched live, real CSV content directly, 2026-07-07","This is shelter CAPACITY (bed counts), not Point-in-Time homeless PERSON counts -- do not conflate with PiT data. The dataset record's metadata claims annual maintenance and coverage 'for each province and territory, as well as by community' but the actual English CSV resource currently served is dated 2014 (filename 20140919-01-hpsshelt-eng.csv); marked VERIFY rather than VERIFIED because the dataset's real current vintage (2014, not the '2016-2023' this library's own discovery note assumed) is itself the noteworthy finding here -- a citation trap for anyone assuming this feed is current. Toronto's own present-day shelter system is already tracked live via this library's CKAN Shelter System Flow data (RES-0834); this 2014 snapshot's value is only as a historical/cross-Canada comparison baseline.",,
